Date,Tree.Code,Scientific.Name,Common.Name,Breaking.Leafbuds,Canopy.Cover,Leaf.Size,Colored.Leaves,Lost.Leaves,Flower.Buds,Open.Flowers,Pollen,Fruits,Ripe.Fruits,Dropped.seeds
2018-01-31,4756,Pyrus calleryana,Callery Pear,No,<5%,95% or more,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-05,4756,Pyrus calleryana,Callery Pear,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-03,4756,Pyrus calleryana,Callery Pear,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-11,4756,Pyrus calleryana,Callery Pear,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-18,4756,Pyrus calleryana,Callery Pear,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-25,4756,Pyrus calleryana,Callery Pear,Yes; 101-1000,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-11-14,4756,Pyrus calleryana,Callery Pear,Yes; 11-100,25%-49%,75%-94%,25%-49%,50%-74%,0,NA,NA,<3,<5%,0
2019-11-21,4756,Pyrus calleryana,Callery Pear,Yes; 11-100,25%-49%,75%-94%,25%-49%,50%-74%,0,NA,NA,<3,<5%,0
2019-11-07,4756,Pyrus calleryana,Callery Pear,Yes; 11-100,50%-74%,75%-94%,25%-49%,50%-74%,0,NA,NA,<3,<5%,0
2019-09-19,4756,Pyrus calleryana,Callery Pear,No,50%-74%,50%-74%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2019-10-31,4756,Pyrus calleryana,Callery Pear,Yes; 101-1000,50%-74%,75%-94%,50%-74%,75%-94%,0,NA,NA,<3,<5%,0
2018-11-15,4756,Pyrus calleryana,Callery Pear,No,50%-74%,95% or more,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2018-11-29,4756,Pyrus calleryana,Callery Pear,No,50%-74%,95% or more,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2018-11-08,4756,Pyrus calleryana,Callery Pear,No,50%-74%,95% or more,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2018-09-13,4756,Pyrus calleryana,Callery Pear,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-09-20,4756,Pyrus calleryana,Callery Pear,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-09-27,4756,Pyrus calleryana,Callery Pear,No,95% or more,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-09-08,4756,Pyrus calleryana,Callery Pear,No,25%-49%,95% or more,95% or more,<5%,0,NA,NA,<3,<5%,0
2018-10-04,4756,Pyrus calleryana,Callery Pear,No,95% or more,95% or more,95% or more,25%-49%,0,NA,NA,<3,<5%,0
2018-10-10,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2018-10-18,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2018-10-25,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2018-11-01,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,95% or more,50%-74%,0,NA,NA,<3,<5%,0
2020-03-03,4756,Pyrus calleryana,Callery Pear,"Yes; 1001-10,000",<5%,NA,<5%,95% or more,"1001-10,000",5-24%,NA,<3,<5%,0
2020-03-10,4756,Pyrus calleryana,Callery Pear,"Yes; 1001-10,000",<5%,<5%,<5%,<5%,101-1000,50-74%,NA,<3,<5%,0
2020-03-17,4756,Pyrus calleryana,Callery Pear,"Yes; 1001-10,000",5%-24%,<5%,<5%,<5%,"1001-10,000",75-94%,NA,<3,<5%,0
2018-03-05,4756,Pyrus calleryana,Callery Pear,Yes; 11-100,50%-74%,50%-74%,<5%,<5%,101-1000,95% or more,little,<3,<5%,0
2018-02-26,4756,Pyrus calleryana,Callery Pear,Yes; 101-1000,25%-49%,<5%,<5%,<5%,"1001-10,000",95% or more,some,<3,<5%,0
2019-02-15,4756,Pyrus calleryana,Callery Pear,Yes; 11-100,<5%,NA,50%-74%,NA,"1001-10,000",5-24%,NA,11-100,5-24%,NA
2019-02-01,4756,Pyrus calleryana,Callery Pear,No,0,NA,NA,<5%,"1001-10,000",25-49%,NA,NA,NA,NA
2019-01-24,4756,Pyrus calleryana,Callery Pear,No,0,NA,NA,NA,"1001-10,000",25-49%,NA,NA,NA,NA
2019-02-18,4756,Pyrus calleryana,Callery Pear,Yes; 11-100,25%-49%,NA,95% or more,NA,"1001-10,000",5-24%,NA,NA,NA,NA
2019-02-25,4756,Pyrus calleryana,Callery Pear,No,25%-49%,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-03-08,4756,Pyrus calleryana,Callery Pear,No,75%-94%,NA,95% or more,NA,101-1000,95% or more,NA,NA,NA,NA
2019-02-05,4756,Pyrus calleryana,Callery Pear,No,0,NA,NA,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2017-09-26,4756,Pyrus calleryana,Callery Pear,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-10-03,4756,Pyrus calleryana,Callery Pear,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-11-07,4756,Pyrus calleryana,Callery Pear,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-09-05,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-10-24,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-11-13,4756,Pyrus calleryana,Callery Pear,No,75%-94%,95% or more,75%-94%,<5%,0,NA,NA,NA,NA,NA
2017-09-19,4756,Pyrus calleryana,Callery Pear,No,95% or more,95% or more,75%-94%,5%-24%,0,NA,NA,NA,NA,NA
2017-09-05,4756,Pyrus calleryana,Callery Pear,No,95% or more,75%-94%,95% or more,<5%,0,NA,NA,NA,NA,NA
2019-03-22,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,<5%,0,NA,NA,NA,NA,NA
2019-03-15,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-03-31,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-05,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-11,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-22,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-27,4756,Pyrus calleryana,Callery Pear,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-01-18,4756,Pyrus calleryana,Callery Pear,No,<5%,NA,95% or more,NA,101-1000,NA,NA,NA,NA,NA
2017-10-31,4756,Pyrus calleryana,Callery Pear,No,75%-94%,75%-94%,75%-94%,<5%,<3,NA,NA,NA,NA,NA
2017-10-17,4756,Pyrus calleryana,Callery Pear,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,NA,NA,NA
2018-03-06,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,<5%,101-1000,<5%,NA,101-1000,95% or more,3 to 10
2018-10-06,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-10-16,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-10-23,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-10-29,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-11-07,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-09-17,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,<3
2018-11-27,4836,Ulmus x Notha,Fremont Elm,No,<5%,95% or more,<5%,95% or more,0,NA,NA,<3,<5%,<3
2018-11-13,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,<3
2018-10-02,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,<3
2018-11-20,4836,Ulmus x Notha,Fremont Elm,No,50%-74%,95% or more,95% or more,25%-49%,0,NA,NA,<3,<5%,<3
2018-04-03,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,<5%,<5%,<5%,<5%,0,NA,NA,<3,95% or more,101-1000
2018-03-27,4836,Ulmus x Notha,Fremont Elm,Yes; 11-100,<5%,<5%,<5%,<5%,0,NA,NA,11-100,95% or more,101-1000
2018-03-13,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,<5%,0,NA,NA,101-1000,95% or more,11-100
2019-10-17,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-24,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-26,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-10,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-10,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-04-10,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-04-17,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-06,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-09-11,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-12,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-19,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-01-31,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-02-13,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-03-03,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-25,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,75%-94%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-18,4836,Ulmus x Notha,Fremont Elm,Yes; 11-100,<5%,NA,<5%,75%-94%,0,NA,NA,<3,<5%,0
2020-01-29,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-04,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-11,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-02-05,4836,Ulmus x Notha,Fremont Elm,Yes; 11-100,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-10-31,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2019-10-24,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2019-11-07,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,95% or more,50%-74%,<5%,0,NA,NA,<3,<5%,0
2019-11-14,4836,Ulmus x Notha,Fremont Elm,No,50%-74%,95% or more,50%-74%,25%-49%,0,NA,NA,<3,<5%,0
2019-11-21,4836,Ulmus x Notha,Fremont Elm,No,50%-74%,95% or more,75%-94%,25%-49%,0,NA,NA,<3,<5%,0
2020-03-10,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,5%-24%,<5%,<5%,<5%,11-100,<5%,NA,<3,<5%,0
2018-02-19,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,<5%,NA,<5%,<5%,101-1000,95% or more,some,<3,<5%,0
2018-02-28,4836,Ulmus x Notha,Fremont Elm,No,<5%,NA,<5%,<5%,101-1000,<5%,NA,101-1000,<5%,0
2019-02-18,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,"1001-10,000",75-94%,NA,NA,NA,NA
2019-02-14,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2019-02-25,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,"1001-10,000",95% or more,NA,NA,NA,NA
2017-11-14,4836,Ulmus x Notha,Fremont Elm,No,25%-49%,<5%,25%-49%,50%-74%,0,NA,NA,NA,NA,NA
2017-11-07,4836,Ulmus x Notha,Fremont Elm,No,50%-74%,25%-49%,50%-74%,25%-49%,0,NA,NA,NA,NA,NA
2017-11-07,4836,Ulmus x Notha,Fremont Elm,No,50%-74%,25%-49%,50%-74%,25%-49%,0,NA,NA,NA,NA,NA
2019-04-05,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,<5%,NA,50%-74%,NA,0,NA,NA,NA,NA,NA
2019-03-31,4836,Ulmus x Notha,Fremont Elm,Yes; 11-100,<5%,NA,50%-74%,NA,0,NA,NA,NA,NA,NA
2019-03-07,4836,Ulmus x Notha,Fremont Elm,Yes; 101-1000,50%-74%,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-03-14,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,NA,<5%,NA,0,NA,NA,NA,NA,NA
2019-04-14,4836,Ulmus x Notha,Fremont Elm,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-22,4836,Ulmus x Notha,Fremont Elm,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-27,4836,Ulmus x Notha,Fremont Elm,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-03-22,4836,Ulmus x Notha,Fremont Elm,"Yes; 1001-10,000",75%-94%,NA,<5%,<5%,0,NA,NA,NA,NA,NA
2019-01-18,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-22,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-28,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-02-04,4836,Ulmus x Notha,Fremont Elm,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2017-10-31,4836,Ulmus x Notha,Fremont Elm,No,50%-74%,50%-74%,50%-74%,5%-24%,0,NA,little,NA,NA,NA
2017-09-26,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,little,NA,NA,NA
2017-10-17,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,little,NA,NA,NA
2017-10-17,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,little,NA,NA,NA
2017-10-24,4836,Ulmus x Notha,Fremont Elm,No,75%-94%,50%-74%,75%-94%,5%-24%,0,NA,little,NA,NA,NA
2017-09-15,4836,Ulmus x Notha,Fremont Elm,No,95% or more,50%-74%,95% or more,<5%,0,NA,little,NA,NA,NA
2017-09-19,4836,Ulmus x Notha,Fremont Elm,No,95% or more,75%-94%,95% or more,<5%,0,NA,little,NA,NA,NA
2017-10-03,4836,Ulmus x Notha,Fremont Elm,No,95% or more,75%-94%,95% or more,<5%,0,NA,little,NA,NA,NA
2017-09-05,4836,Ulmus x Notha,Fremont Elm,No,95% or more,95% or more,95% or more,<5%,0,NA,little,NA,NA,NA
2020-02-25,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,3 to 10
2020-03-03,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,3 to 10
2020-03-10,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,3 to 10
2020-02-03,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,75%-94%,<5%,25%-49%,0,NA,NA,<3,<5%,101-1000
2020-02-18,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,101-1000
2020-01-29,4937,Cryptomeria japonica,Japanese Red Cedar,No,<5%,75%-94%,<5%,25%-49%,0,NA,NA,101-1000,<5%,101-1000
2018-01-31,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,95% or more,<5%,<5%,0,NA,NA,101-1000,75-94%,101-1000
2020-02-11,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,75%-94%,25%-49%,<5%,0,NA,NA,<3,<5%,11-100
2019-09-18,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,<5%,25%-49%,0,NA,little,<3,<5%,11-100
2019-09-12,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,<5%,25%-49%,0,NA,little,<3,<5%,11-100
2019-09-25,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,25%-49%,25%-49%,0,NA,little,<3,<5%,11-100
2018-02-19,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 101-1000,75%-94%,75%-94%,<5%,<5%,0,NA,NA,101-1000,75-94%,11-100
2018-02-26,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,75%-94%,75%-94%,<5%,<5%,0,NA,NA,101-1000,75-94%,11-100
2018-03-05,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,75%-94%,75%-94%,<5%,<5%,0,NA,NA,101-1000,75-94%,11-100
2018-03-13,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,75%-94%,75%-94%,<5%,<5%,0,NA,NA,101-1000,75-94%,11-100
2018-04-03,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,50%-74%,75%-94%,<5%,25%-49%,0,NA,NA,101-1000,75-94%,11-100
2018-04-16,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,50%-74%,75%-94%,50%-74%,<5%,0,NA,NA,101-1000,75-94%,11-100
2018-03-26,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,75%-94%,75%-94%,95% or more,<5%,0,NA,NA,101-1000,75-94%,11-100
2018-02-12,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,75%-94%,75%-94%,75%-94%,<5%,0,NA,NA,101-1000,95% or more,11-100
2018-02-05,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,75%-94%,95% or more,95% or more,<5%,0,NA,NA,101-1000,95% or more,11-100
2018-04-09,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,50%-74%,95% or more,95% or more,25%-49%,0,NA,NA,101-1000,95% or more,11-100
2018-11-29,4937,Cryptomeria japonica,Japanese Red Cedar,No,5%-24%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-11-15,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-25,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-09-27,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-10-10,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-10-18,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-11-01,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-11-08,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-10-05,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,25%-49%,<5%,0,NA,NA,<3,<5%,0
2018-09-07,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,75%-94%,50%-74%,<5%,0,NA,NA,<3,<5%,0
2018-09-20,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,50%-74%,<5%,0,NA,NA,<3,<5%,0
2018-09-13,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,75%-94%,75%-94%,<5%,0,NA,NA,<3,<5%,0
2020-03-17,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,95% or more,75%-94%,<5%,0,NA,NA,<3,<5%,0
2019-11-06,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,25%-49%,<5%,0,NA,little,<3,<5%,0
2019-11-13,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,25%-49%,<5%,0,NA,little,<3,<5%,0
2019-11-20,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,25%-49%,<5%,0,NA,little,<3,<5%,0
2019-10-23,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,50%-74%,<5%,0,NA,little,<3,<5%,0
2019-10-30,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,50%-74%,<5%,0,NA,little,<3,<5%,0
2019-10-09,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,50%-74%,25%-49%,0,NA,little,<3,<5%,0
2019-10-17,4937,Cryptomeria japonica,Japanese Red Cedar,No,25%-49%,95% or more,50%-74%,25%-49%,0,NA,little,<3,<5%,0
2019-10-02,4937,Cryptomeria japonica,Japanese Red Cedar,No,50%-74%,95% or more,50%-74%,25%-49%,0,NA,little,<3,<5%,0
2019-02-15,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,"1001-10,000",50-74%,NA,NA,NA,NA
2019-02-05,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,101-1000,75-94%,NA,NA,NA,NA
2019-02-01,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,"1001-10,000",75-94%,NA,NA,NA,NA
2019-04-22,4937,Cryptomeria japonica,Japanese Red Cedar,No,75%-94%,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-27,4937,Cryptomeria japonica,Japanese Red Cedar,No,95% or more,NA,95% or more,NA,0,NA,NA,NA,NA,NA
2019-04-11,4937,Cryptomeria japonica,Japanese Red Cedar,"Yes; 1001-10,000",<5%,NA,25%-49%,NA,0,NA,NA,NA,NA,NA
2019-01-18,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,0,NA,NA,NA,NA,NA
2019-01-24,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,"1001-10,000",NA,NA,NA,NA,NA
2019-02-18,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,"1001-10,000",50-74%,little,NA,NA,NA
2019-03-22,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,0,NA,lots,NA,NA,NA
2019-03-08,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,101-1000,25-49%,some,NA,NA,NA
2019-02-25,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,101-1000,95% or more,some,NA,NA,NA
2019-03-31,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,0,NA,some,NA,NA,NA
2019-04-05,4937,Cryptomeria japonica,Japanese Red Cedar,Yes; 11-100,0,NA,NA,NA,0,NA,some,NA,NA,NA
2019-03-15,4937,Cryptomeria japonica,Japanese Red Cedar,No,0,NA,NA,NA,101-1000,NA,some,NA,NA,NA
2019-09-19,12232,Juglans nigra,Black Walnut,No,25%-49%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-26,12232,Juglans nigra,Black Walnut,No,25%-49%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-19,12232,Juglans nigra,Black Walnut,No,25%-49%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2019-09-12,12232,Juglans nigra,Black Walnut,No,50%-74%,95% or more,<5%,<5%,0,NA,NA,<3,<5%,0
2019-10-03,12232,Juglans nigra,Black Walnut,No,25%-49%,95% or more,<5%,25%-49%,0,NA,NA,<3,<5%,0
2018-10-05,12232,Juglans nigra,Black Walnut,No,5%-24%,75%-94%,<5%,50%-74%,0,NA,NA,<3,<5%,0
2018-10-01,12232,Juglans nigra,Black Walnut,No,5%-24%,75%-94%,<5%,50%-74%,0,NA,NA,<3,<5%,0
2020-02-18,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2020-02-25,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,<5%,0,NA,NA,<3,<5%,0
2018-10-19,12232,Juglans nigra,Black Walnut,No,<5%,50%-74%,<5%,75%-94%,0,NA,NA,<3,<5%,0
2018-10-26,12232,Juglans nigra,Black Walnut,No,<5%,50%-74%,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-11-20,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-11-08,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-11-26,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-11-14,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2019-11-21,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-04,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-11,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-02-25,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-03,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-03-10,12232,Juglans nigra,Black Walnut,No,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2020-01-28,12232,Juglans nigra,Black Walnut,Yes; <3,<5%,NA,<5%,95% or more,0,NA,NA,<3,<5%,0
2018-10-12,12232,Juglans nigra,Black Walnut,No,5%-24%,75%-94%,25%-49%,50%-74%,0,NA,NA,<3,<5%,0
